Date,Time,Temperature,Relative Temperature,Wind,Rel. Humidity
2014-01-23,9,-7.0,-12.0,11.0,49.0
2014-01-23,10,-6.0,-11.0,11.0,49.0
2014-01-23,11,-4.0,-8.0,9.0,42.0
2014-01-23,12,-3.0,-8.0,17.0,39.0
2014-01-23,13,-3.0,-10.0,28.0,43.0
2014-01-23,14,-4.0,-10.0,20.0,50.0
2014-01-23,15,-4.0,-10.0,20.0,39.0
2014-01-23,16,-4.0,-11.0,22.0,33.0
2014-01-23,17,-6.0,-14.0,26.0,35.0
2014-01-23,18,-6.0,-13.0,22.0,35.0
2014-01-23,19,-7.0,-13.0,13.0,38.0
2014-01-23,20,-7.0,-14.0,19.0,38.0
2014-01-23,21,-8.0,-15.0,19.0,41.0
2014-01-23,22,-8.0,-15.0,19.0,41.0
2014-01-23,23,-9.0,-16.0,19.0,45.0
2014-01-24,0,-9.0,-16.0,19.0,41.0
2014-01-24,1,-10.0,-19.0,28.0,48.0
2014-01-24,2,-10.0,-17.0,15.0,44.0
2014-01-24,3,-11.0,-16.0,0.0,44.0
2014-01-24,4,-11.0,-16.0,9.0,44.0
2014-01-24,5,-11.0,-18.0,17.0,44.0
2014-01-24,6,-11.0,-18.0,17.0,44.0
2014-01-24,7,-11.0,-18.0,15.0,44.0
2014-01-24,8,-11.0,-18.0,17.0,44.0
2014-01-24,9,-9.0,-17.0,22.0,41.0
2014-01-24,10,-8.0,-14.0,15.0,41.0
2014-01-24,11,-7.0,-10.0,6.0,38.0
2014-01-24,12,-6.0,-11.0,11.0,35.0
2014-01-24,13,-6.0,-11.0,13.0,35.0
2014-01-24,14,-5.0,-11.0,15.0,33.0
2014-01-24,15,-5.0,-11.0,15.0,28.0
2014-01-24,16,-5.0,-11.0,19.0,28.0
2014-01-24,17,-5.0,-11.0,19.0,33.0
2014-01-24,18,-6.0,-13.0,19.0,38.0
2014-01-24,19,-5.0,-13.0,28.0,33.0
2014-01-24,20,-6.0,-14.0,30.0,35.0
2014-01-24,21,-6.0,-14.0,26.0,38.0
2014-01-24,22,-6.0,-13.0,24.0,38.0
2014-01-24,23,-5.0,-12.0,26.0,36.0
2014-01-25,0,-5.0,-13.0,28.0,36.0
2014-01-25,1,-5.0,-13.0,31.0,36.0
2014-01-25,2,-5.0,-13.0,30.0,39.0
2014-01-25,3,-5.0,-13.0,33.0,39.0
2014-01-25,4,-4.0,-12.0,30.0,36.0
2014-01-25,5,-4.0,-12.0,30.0,39.0
2014-01-25,6,-4.0,-12.0,30.0,39.0
2014-01-25,7,-4.0,-12.0,35.0,39.0
2014-01-25,8,-4.0,-12.0,37.0,39.0
2014-01-25,9,-3.0,-11.0,35.0,36.0
2014-01-25,10,-3.0,-11.0,31.0,39.0
2014-01-25,11,-2.0,-9.0,31.0,40.0
2014-01-25,12,-2.0,-10.0,39.0,40.0
2014-01-25,13,-1.0,-7.0,22.0,37.0
2014-01-25,14,0.0,-6.0,28.0,40.0
2014-01-25,15,1.0,-5.0,30.0,38.0
2014-01-25,16,1.0,-4.0,19.0,41.0
2014-01-25,17,1.0,-3.0,15.0,41.0
2014-01-25,18,1.0,-3.0,15.0,44.0
2014-01-25,19,1.0,-4.0,22.0,56.0
2014-01-25,20,-2.0,-5.0,9.0,64.0
2014-01-25,21,1.0,-5.0,30.0,51.0
2014-01-25,22,2.0,-3.0,20.0,52.0
2014-01-25,23,1.0,-5.0,30.0,38.0
2014-01-26,0,-1.0,-7.0,26.0,37.0
2014-01-26,1,-3.0,-10.0,26.0,59.0
2014-01-26,2,-3.0,-8.0,13.0,64.0
2014-01-26,3,-4.0,-9.0,13.0,54.0
2014-01-26,4,-4.0,-9.0,13.0,50.0
2014-01-26,5,-4.0,-9.0,13.0,39.0
2014-01-26,6,-6.0,-6.0,0.0,45.0
2014-01-26,7,-6.0,-12.0,15.0,45.0
2014-01-26,8,-4.0,-4.0,0.0,39.0
2014-01-26,9,-3.0,-3.0,0.0,33.0
2014-01-26,10,-3.0,-3.0,0.0,36.0
2014-01-26,11,-1.0,-5.0,11.0,40.0
2014-01-26,12,-1.0,-6.0,15.0,40.0
2014-01-26,13,-1.0,-3.0,6.0,40.0
2014-01-26,14,0.0,-4.0,13.0,37.0
2014-01-26,15,1.0,-2.0,11.0,38.0
2014-01-26,16,1.0,-2.0,11.0,41.0
2014-01-26,17,2.0,-2.0,13.0,44.0
2014-01-26,18,1.0,-3.0,13.0,38.0
2014-01-26,19,1.0,1.0,0.0,41.0
2014-01-26,20,0.0,0.0,0.0,44.0
2014-01-26,21,-1.0,-1.0,0.0,59.0
2014-01-26,22,-2.0,-2.0,0.0,64.0
2014-01-26,23,-2.0,-8.0,19.0,69.0
2014-01-27,0,1.0,-4.0,19.0,51.0
2014-01-27,1,2.0,-2.0,15.0,52.0
2014-01-27,2,3.0,0.0,13.0,52.0
2014-01-27,3,4.0,1.0,13.0,52.0
2014-01-27,4,4.0,1.0,15.0,61.0
2014-01-27,5,5.0,1.0,20.0,57.0
2014-01-27,6,4.0,1.0,13.0,61.0
2014-01-27,7,5.0,2.0,11.0,57.0
2014-01-27,8,6.0,3.0,17.0,53.0
2014-01-27,9,8.0,5.0,17.0,50.0
2014-01-27,10,11.0,11.0,17.0,44.0
2014-01-27,11,11.0,11.0,43.0,44.0
2014-01-27,12,7.0,2.0,37.0,46.0
2014-01-27,13,6.0,1.0,33.0,39.0
2014-01-27,14,4.0,-2.0,41.0,36.0
2014-01-27,15,1.0,-5.0,26.0,25.0
2014-01-27,16,0.0,-6.0,22.0,34.0
2014-01-27,17,-1.0,-7.0,26.0,37.0
2014-01-27,18,-2.0,-9.0,31.0,40.0
2014-01-27,19,-2.0,-9.0,31.0,37.0
2014-01-27,20,-3.0,-11.0,33.0,36.0
2014-01-27,21,-3.0,-10.0,26.0,33.0
2014-01-27,22,-4.0,-12.0,37.0,36.0
2014-01-27,23,-5.0,-12.0,24.0,36.0
2014-01-28,0,-6.0,-15.0,33.0,38.0
2014-01-28,1,-6.0,-15.0,33.0,35.0
2014-01-28,2,-7.0,-16.0,35.0,32.0
2014-01-28,3,-7.0,-13.0,17.0,32.0
2014-01-28,4,-8.0,-15.0,19.0,32.0
2014-01-28,5,-9.0,-18.0,30.0,31.0
2014-01-28,6,-9.0,-18.0,30.0,34.0
2014-01-28,7,-10.0,-19.0,30.0,34.0
2014-01-28,8,-10.0,-19.0,24.0,34.0
2014-01-28,9,-10.0,-18.0,20.0,34.0
2014-01-28,10,-9.0,-15.0,15.0,31.0
2014-01-28,11,-8.0,-8.0,0.0,29.0
2014-01-28,12,-8.0,-12.0,7.0,32.0
2014-01-28,13,-8.0,-12.0,7.0,32.0
2014-01-28,14,-8.0,-12.0,7.0,32.0
2014-01-28,15,-7.0,-10.0,6.0,29.0
2014-01-28,16,-7.0,-13.0,13.0,29.0
2014-01-28,17,-8.0,-14.0,15.0,35.0
2014-01-28,18,-8.0,-14.0,15.0,35.0
2014-01-28,19,-8.0,-14.0,13.0,35.0
2014-01-28,20,-8.0,-13.0,11.0,38.0
2014-01-28,21,-8.0,-11.0,6.0,38.0
2014-01-28,22,-8.0,-13.0,9.0,53.0
2014-01-28,23,-9.0,-15.0,15.0,67.0
2014-01-29,0,-9.0,-14.0,11.0,67.0
2014-01-29,1,-9.0,-15.0,13.0,73.0
2014-01-29,2,-9.0,-14.0,9.0,73.0
2014-01-29,3,-9.0,-15.0,13.0,67.0
2014-01-29,4,-9.0,-14.0,11.0,57.0
2014-01-29,5,-9.0,-14.0,11.0,53.0
2014-01-29,6,-9.0,-17.0,20.0,45.0
2014-01-29,7,-11.0,-20.0,26.0,44.0
2014-01-29,8,-11.0,-18.0,17.0,44.0
2014-01-29,9,-9.0,-18.0,30.0,34.0
2014-01-29,10,-8.0,-16.0,24.0,35.0
2014-01-29,11,-7.0,-13.0,17.0,38.0
2014-01-29,12,-6.0,-13.0,19.0,38.0
2014-01-29,13,-4.0,-10.0,19.0,30.0
2014-01-29,14,-4.0,-10.0,19.0,30.0
2014-01-29,15,-3.0,-8.0,17.0,26.0
2014-01-29,16,-3.0,-8.0,17.0,24.0
2014-01-29,17,-4.0,-8.0,11.0,26.0
2014-01-29,18,-4.0,-8.0,9.0,28.0
2014-01-29,19,-4.0,-6.0,6.0,30.0
2014-01-29,20,-4.0,-9.0,13.0,30.0
2014-01-29,21,-5.0,-12.0,20.0,30.0
2014-01-29,22,-6.0,-11.0,11.0,32.0
2014-01-29,23,-7.0,-11.0,7.0,35.0
2014-01-30,0,-8.0,-13.0,9.0,41.0
2014-01-30,1,-7.0,-10.0,6.0,38.0
2014-01-30,2,-6.0,-9.0,6.0,32.0
2014-01-30,3,-7.0,-11.0,9.0,38.0
2014-01-30,4,-8.0,-12.0,7.0,41.0
2014-01-30,5,-9.0,-13.0,7.0,67.0
2014-01-30,6,-9.0,-14.0,9.0,67.0
2014-01-30,7,-8.0,-12.0,7.0,62.0
2014-01-30,8,-5.0,-10.0,13.0,46.0
2014-01-30,9,-3.0,-7.0,9.0,33.0
2014-01-30,10,-2.0,-6.0,11.0,29.0
2014-01-30,11,-2.0,-6.0,13.0,31.0
2014-01-30,12,-1.0,-5.0,11.0,29.0
2014-01-30,13,1.0,-2.0,11.0,27.0
2014-01-30,14,1.0,-2.0,9.0,27.0
2014-01-30,15,1.0,-2.0,9.0,27.0
2014-01-30,16,0.0,-4.0,15.0,34.0
2014-01-30,17,-2.0,-6.0,13.0,40.0
2014-01-30,18,-2.0,-6.0,11.0,37.0
2014-01-30,19,-3.0,-7.0,11.0,46.0
2014-01-30,20,-4.0,-7.0,7.0,54.0
2014-01-30,21,-4.0,-6.0,6.0,54.0
2014-01-30,22,-4.0,-8.0,9.0,54.0
2014-01-30,23,-4.0,-9.0,15.0,59.0
2014-01-31,0,-3.0,-8.0,15.0,59.0
2014-01-31,1,-3.0,-6.0,7.0,54.0
2014-01-31,2,-3.0,-8.0,13.0,50.0
2014-01-31,3,-2.0,-5.0,9.0,47.0
2014-01-31,4,-2.0,-5.0,7.0,47.0
2014-01-31,5,-2.0,-5.0,7.0,47.0
2014-01-31,6,-3.0,-6.0,7.0,50.0
2014-01-31,7,-2.0,-5.0,9.0,51.0
2014-01-31,8,-1.0,-3.0,6.0,43.0
2014-01-31,9,-1.0,-3.0,6.0,47.0
2014-01-31,10,2.0,0.0,6.0,38.0
2014-01-31,11,6.0,6.0,0.0,26.0
2014-01-31,12,8.0,7.0,6.0,23.0
2014-01-31,13,9.0,8.0,6.0,23.0
2014-01-31,14,9.0,9.0,0.0,20.0
2014-01-31,15,10.0,10.0,6.0,19.0
2014-01-31,16,7.0,5.0,13.0,37.0
2014-01-31,17,4.0,2.0,7.0,48.0
2014-01-31,18,5.0,3.0,7.0,42.0
2014-01-31,19,4.0,3.0,6.0,39.0
2014-01-31,20,4.0,4.0,0.0,33.0
2014-01-31,21,2.0,2.0,0.0,56.0
2014-01-31,22,3.0,3.0,0.0,45.0
2014-01-31,23,0.0,0.0,0.0,64.0
2014-02-01,0,0.0,-2.0,6.0,64.0
2014-02-01,1,1.0,1.0,0.0,56.0
2014-02-01,2,-2.0,-5.0,9.0,74.0
2014-02-01,3,0.0,0.0,0.0,55.0
2014-02-01,4,-1.0,-1.0,0.0,69.0
2014-02-01,5,-1.0,-1.0,0.0,64.0
2014-02-01,6,-1.0,-3.0,6.0,69.0
2014-02-01,7,-1.0,-4.0,7.0,69.0
2014-02-01,8,2.0,2.0,0.0,56.0
2014-02-01,9,4.0,4.0,0.0,45.0
2014-02-01,10,7.0,6.0,0.0,34.0
2014-02-01,11,9.0,8.0,9.0,29.0
2014-02-01,12,10.0,8.0,11.0,25.0
2014-02-01,13,10.0,8.0,11.0,28.0
2014-02-01,14,12.0,12.0,9.0,26.0
2014-02-01,15,11.0,11.0,17.0,30.0
2014-02-01,16,9.0,7.0,11.0,40.0
2014-02-01,17,8.0,7.0,6.0,46.0
2014-02-01,18,8.0,8.0,0.0,46.0
2014-02-01,19,8.0,8.0,0.0,50.0
2014-02-01,20,6.0,4.0,9.0,61.0
2014-02-01,21,6.0,4.0,7.0,61.0
2014-02-01,22,7.0,7.0,0.0,57.0
2014-02-01,23,5.0,5.0,0.0,66.0
2014-02-02,0,7.0,6.0,7.0,53.0
2014-02-02,1,5.0,4.0,6.0,61.0
2014-02-02,2,4.0,4.0,0.0,65.0
2014-02-02,3,3.0,2.0,6.0,70.0
2014-02-02,4,3.0,3.0,0.0,70.0
2014-02-02,5,2.0,2.0,0.0,75.0
2014-02-02,6,1.0,1.0,0.0,81.0
2014-02-02,7,2.0,2.0,0.0,75.0
2014-02-02,8,6.0,6.0,0.0,61.0
2014-02-02,9,7.0,7.0,0.0,53.0
2014-02-02,10,10.0,10.0,6.0,43.0
2014-02-02,11,11.0,11.0,6.0,38.0
2014-02-02,12,14.0,14.0,6.0,33.0
2014-02-02,13,14.0,14.0,0.0,33.0
2014-02-02,14,14.0,14.0,6.0,33.0
2014-02-02,15,17.0,17.0,7.0,30.0
2014-02-02,16,15.0,15.0,13.0,34.0
2014-02-02,17,13.0,13.0,6.0,38.0
2014-02-02,18,11.0,11.0,9.0,47.0
2014-02-02,19,10.0,8.0,11.0,50.0
2014-02-02,20,10.0,8.0,13.0,50.0
2014-02-02,21,9.0,8.0,7.0,54.0
2014-02-02,22,9.0,7.0,15.0,54.0
2014-02-02,23,9.0,6.0,19.0,62.0
2014-02-03,0,8.0,6.0,11.0,71.0
2014-02-03,1,8.0,5.0,20.0,71.0
2014-02-03,2,7.0,4.0,20.0,81.0
2014-02-03,3,6.0,2.0,20.0,87.0
2014-02-03,4,6.0,2.0,22.0,87.0
2014-02-03,5,5.0,2.0,15.0,87.0
2014-02-03,6,5.0,1.0,24.0,81.0
2014-02-03,7,5.0,1.0,22.0,87.0
2014-02-03,8,4.0,-1.0,26.0,87.0
2014-02-03,9,4.0,-1.0,24.0,87.0
2014-02-03,10,4.0,-1.0,26.0,81.0
2014-02-03,11,4.0,-1.0,26.0,81.0
2014-02-03,12,3.0,-2.0,26.0,87.0
2014-02-03,13,3.0,-1.0,19.0,87.0
2014-02-03,14,4.0,0.0,22.0,87.0
2014-02-03,15,4.0,-1.0,26.0,81.0
2014-02-03,16,4.0,-1.0,24.0,81.0
2014-02-03,17,4.0,-1.0,24.0,75.0
2014-02-03,18,3.0,-1.0,19.0,75.0
2014-02-03,19,3.0,-2.0,20.0,70.0
2014-02-03,20,3.0,-2.0,24.0,70.0
2014-02-03,21,2.0,-3.0,22.0,75.0
2014-02-03,22,2.0,-3.0,20.0,75.0
2014-02-03,23,1.0,-3.0,13.0,75.0
2014-02-04,0,1.0,-2.0,9.0,75.0
2014-02-04,1,1.0,-3.0,15.0,70.0
2014-02-04,2,0.0,-4.0,15.0,69.0
2014-02-04,3,0.0,-4.0,15.0,64.0
2014-02-04,4,-1.0,-5.0,11.0,69.0
2014-02-04,5,-1.0,-5.0,13.0,64.0
2014-02-04,6,-1.0,-4.0,9.0,64.0
2014-02-04,7,-1.0,-5.0,13.0,69.0
2014-02-04,8,-1.0,-6.0,15.0,69.0
2014-02-04,9,1.0,-2.0,9.0,60.0
2014-02-04,10,2.0,2.0,0.0,52.0
2014-02-04,11,2.0,2.0,0.0,56.0
2014-02-04,12,3.0,2.0,6.0,52.0
2014-02-04,13,3.0,3.0,0.0,52.0
2014-02-04,14,4.0,3.0,6.0,48.0
2014-02-04,15,3.0,0.0,9.0,56.0
2014-02-04,16,3.0,0.0,9.0,60.0
2014-02-04,17,2.0,-1.0,11.0,60.0
2014-02-04,18,2.0,-2.0,15.0,60.0
2014-02-04,19,2.0,-2.0,17.0,56.0
2014-02-04,20,2.0,-1.0,9.0,56.0
2014-02-04,21,2.0,-2.0,13.0,56.0
2014-02-04,22,0.0,-4.0,11.0,80.0
2014-02-04,23,1.0,-2.0,9.0,81.0
2014-02-05,0,1.0,-1.0,7.0,87.0
2014-02-05,1,1.0,-3.0,17.0,81.0
2014-02-05,2,1.0,-2.0,9.0,87.0
2014-02-05,3,1.0,-3.0,15.0,87.0
2014-02-05,4,1.0,-2.0,11.0,87.0
2014-02-05,5,1.0,-3.0,17.0,87.0
2014-02-05,6,1.0,-2.0,9.0,87.0
2014-02-05,7,2.0,0.0,6.0,81.0
2014-02-05,8,2.0,2.0,0.0,81.0
2014-02-05,9,2.0,-1.0,9.0,81.0
2014-02-05,10,2.0,-1.0,11.0,81.0
2014-02-05,11,2.0,-2.0,13.0,87.0
2014-02-05,12,3.0,-1.0,15.0,81.0
2014-02-05,13,3.0,-1.0,17.0,87.0
2014-02-05,14,4.0,1.0,11.0,81.0
2014-02-05,15,4.0,2.0,7.0,81.0
2014-02-05,16,4.0,2.0,9.0,81.0
2014-02-05,17,4.0,2.0,9.0,81.0
2014-02-05,18,4.0,1.0,0.0,81.0
2014-02-05,19,7.0,4.0,20.0,57.0
2014-02-05,20,5.0,-1.0,48.0,53.0
2014-02-05,21,3.0,-3.0,35.0,52.0
2014-02-05,22,2.0,-4.0,28.0,52.0
2014-02-05,23,2.0,-4.0,28.0,52.0
2014-02-06,0,2.0,-4.0,28.0,52.0
2014-02-06,1,1.0,-4.0,22.0,51.0
2014-02-06,2,0.0,-6.0,28.0,55.0
2014-02-06,3,-1.0,-8.0,31.0,59.0
2014-02-06,4,-1.0,-8.0,31.0,55.0
2014-02-06,5,-1.0,-7.0,26.0,55.0
2014-02-06,6,-1.0,-7.0,24.0,55.0
2014-02-06,7,-1.0,-8.0,31.0,55.0
2014-02-06,8,-1.0,-7.0,26.0,51.0
2014-02-06,9,1.0,-5.0,28.0,48.0
2014-02-06,10,2.0,-3.0,19.0,44.0
2014-02-06,11,2.0,-3.0,19.0,44.0
2014-02-06,12,3.0,-1.0,17.0,41.0
2014-02-06,13,2.0,-1.0,9.0,44.0
2014-02-06,14,2.0,-1.0,0.0,41.0
2014-02-06,15,3.0,0.0,13.0,35.0
2014-02-06,16,2.0,-2.0,15.0,38.0
2014-02-06,17,1.0,-2.0,9.0,41.0
2014-02-06,18,2.0,2.0,0.0,41.0
2014-02-06,19,2.0,0.0,6.0,44.0
2014-02-06,20,2.0,-1.0,11.0,44.0
2014-02-06,21,1.0,-1.0,7.0,48.0
2014-02-06,22,2.0,0.0,7.0,48.0
2014-02-06,23,2.0,0.0,7.0,48.0
2014-02-07,0,1.0,-2.0,11.0,51.0
2014-02-07,1,1.0,-2.0,9.0,51.0
2014-02-07,2,1.0,1.0,0.0,51.0
2014-02-07,3,1.0,-1.0,6.0,48.0
2014-02-07,4,-1.0,-4.0,7.0,55.0
2014-02-07,5,-1.0,-1.0,0.0,59.0
2014-02-07,6,-1.0,-5.0,11.0,59.0
2014-02-07,7,0.0,-3.0,7.0,55.0
2014-02-07,8,2.0,-2.0,15.0,48.0
2014-02-07,9,3.0,0.0,11.0,45.0
2014-02-07,10,4.0,1.0,13.0,42.0
2014-02-07,11,4.0,3.0,6.0,45.0
2014-02-07,12,5.0,2.0,11.0,45.0
2014-02-07,13,6.0,3.0,17.0,42.0
2014-02-07,14,6.0,4.0,9.0,42.0
2014-02-07,15,5.0,2.0,17.0,49.0
2014-02-07,16,5.0,2.0,11.0,45.0
2014-02-07,17,5.0,3.0,7.0,42.0
2014-02-07,18,4.0,0.0,19.0,48.0
2014-02-07,19,2.0,-2.0,15.0,52.0
2014-02-07,20,2.0,-3.0,19.0,52.0
2014-02-07,21,1.0,-2.0,11.0,48.0
2014-02-07,22,0.0,-4.0,11.0,51.0
2014-02-07,23,0.0,-3.0,7.0,51.0
2014-02-08,0,1.0,-3.0,17.0,41.0
2014-02-08,1,0.0,-4.0,11.0,44.0
2014-02-08,2,0.0,-4.0,15.0,44.0
2014-02-08,3,0.0,-4.0,15.0,44.0
2014-02-08,4,0.0,-4.0,15.0,44.0
2014-02-08,5,-1.0,-6.0,15.0,47.0
2014-02-08,6,-1.0,-6.0,15.0,47.0
2014-02-08,7,-1.0,-6.0,15.0,43.0
2014-02-08,8,-1.0,-4.0,9.0,43.0
2014-02-08,9,0.0,-3.0,9.0,40.0
2014-02-08,10,0.0,-2.0,6.0,37.0
2014-02-08,11,1.0,-1.0,6.0,35.0
2014-02-08,12,1.0,1.0,0.0,35.0
2014-02-08,13,1.0,-1.0,7.0,41.0
2014-02-08,14,1.0,1.0,0.0,48.0
2014-02-08,15,2.0,2.0,0.0,44.0
2014-02-08,16,2.0,2.0,0.0,44.0
2014-02-08,17,1.0,1.0,0.0,51.0
2014-02-08,18,1.0,-1.0,6.0,51.0
2014-02-08,19,0.0,-2.0,6.0,55.0
2014-02-08,20,-1.0,-3.0,6.0,59.0
2014-02-08,21,-1.0,-1.0,0.0,55.0
2014-02-08,22,-1.0,-1.0,0.0,55.0
2014-02-08,23,-2.0,-2.0,0.0,59.0
2014-02-09,0,-2.0,-2.0,0.0,59.0
2014-02-09,1,-1.0,-1.0,0.0,55.0
2014-02-09,2,-1.0,-1.0,0.0,59.0
2014-02-09,3,-1.0,-1.0,0.0,59.0
2014-02-09,4,-1.0,-4.0,7.0,64.0
2014-02-09,5,-1.0,-1.0,0.0,64.0
2014-02-09,6,-1.0,-3.0,6.0,64.0
2014-02-09,7,-1.0,-4.0,9.0,55.0
2014-02-09,8,-1.0,-4.0,7.0,55.0
2014-02-09,9,-1.0,-5.0,11.0,59.0
2014-02-09,10,1.0,-2.0,9.0,56.0
2014-02-09,11,2.0,-1.0,11.0,56.0
2014-02-09,12,2.0,-1.0,11.0,56.0
2014-02-09,13,2.0,-2.0,17.0,65.0
2014-02-09,14,2.0,-2.0,15.0,60.0
2014-02-09,15,2.0,-3.0,19.0,60.0
2014-02-09,16,2.0,-2.0,17.0,60.0
2014-02-09,17,1.0,-2.0,11.0,75.0
2014-02-09,18,1.0,1.0,0.0,75.0
2014-02-09,19,2.0,2.0,0.0,70.0
2014-02-09,20,2.0,0.0,6.0,75.0
2014-02-09,21,1.0,-1.0,7.0,75.0
2014-02-09,22,1.0,1.0,0.0,75.0
2014-02-09,23,-1.0,-5.0,13.0,86.0
2014-02-10,0,1.0,-3.0,17.0,70.0
2014-02-10,1,1.0,-3.0,17.0,60.0
2014-02-10,2,0.0,-6.0,24.0,60.0
2014-02-10,3,-1.0,-7.0,20.0,59.0
2014-02-10,4,-1.0,-7.0,22.0,59.0
2014-02-10,5,-2.0,-9.0,28.0,55.0
2014-02-10,6,-2.0,-9.0,26.0,51.0
2014-02-10,7,-3.0,-9.0,20.0,54.0
2014-02-10,8,-2.0,-8.0,20.0,51.0
2014-02-10,9,-2.0,-8.0,20.0,47.0
2014-02-10,10,0.0,-5.0,17.0,40.0
2014-02-10,11,1.0,-4.0,22.0,38.0
2014-02-10,12,1.0,-3.0,17.0,38.0
2014-02-10,13,1.0,-5.0,24.0,38.0
2014-02-10,14,1.0,-4.0,19.0,38.0
2014-02-10,15,1.0,-3.0,17.0,38.0
2014-02-10,16,0.0,-4.0,13.0,40.0
2014-02-10,17,-1.0,-5.0,13.0,43.0
2014-02-10,18,-1.0,-5.0,13.0,43.0
2014-02-10,19,-2.0,-7.0,17.0,47.0
2014-02-10,20,-2.0,-8.0,20.0,43.0
2014-02-10,21,-3.0,-9.0,19.0,46.0
2014-02-10,22,-3.0,-9.0,20.0,46.0
2014-02-10,23,-4.0,-9.0,13.0,50.0
2014-02-11,0,-4.0,-9.0,13.0,50.0
2014-02-11,1,-6.0,-11.0,11.0,58.0
2014-02-11,2,-6.0,-11.0,13.0,58.0
2014-02-11,3,-5.0,-10.0,11.0,54.0
2014-02-11,4,-5.0,-10.0,13.0,54.0
2014-02-11,5,-6.0,-13.0,20.0,58.0
2014-02-11,6,-6.0,-12.0,17.0,58.0
2014-02-11,7,-4.0,-10.0,17.0,50.0
2014-02-11,8,-3.0,-9.0,22.0,43.0
2014-02-11,9,-2.0,-8.0,19.0,40.0
2014-02-11,10,-2.0,-4.0,0.0,40.0
2014-02-11,11,-1.0,-6.0,17.0,37.0
2014-02-11,12,-1.0,-1.0,0.0,37.0
2014-02-11,13,1.0,-2.0,9.0,32.0
2014-02-11,14,1.0,-1.0,0.0,32.0
2014-02-11,15,2.0,-1.0,11.0,30.0
2014-02-11,16,1.0,-2.0,0.0,32.0
2014-02-11,17,-1.0,-6.0,17.0,37.0
2014-02-11,18,-2.0,-7.0,17.0,40.0
2014-02-11,19,-2.0,-7.0,15.0,43.0
2014-02-11,20,-3.0,-8.0,13.0,46.0
2014-02-11,21,-3.0,-8.0,13.0,46.0
2014-02-11,22,-3.0,-8.0,15.0,43.0
2014-02-11,23,-4.0,-9.0,13.0,46.0
2014-02-12,0,-4.0,-9.0,15.0,46.0
2014-02-12,1,-4.0,-8.0,11.0,46.0
2014-02-12,2,-4.0,-10.0,17.0,46.0
2014-02-12,3,-6.0,-13.0,19.0,54.0
2014-02-12,4,-6.0,-12.0,17.0,54.0
2014-02-12,5,-7.0,-13.0,17.0,49.0
2014-02-12,6,-7.0,-11.0,9.0,53.0
2014-02-12,7,-7.0,-13.0,15.0,53.0
2014-02-12,8,-6.0,-11.0,11.0,54.0
2014-02-12,9,-5.0,-10.0,11.0,50.0
2014-02-12,10,-4.0,-8.0,11.0,46.0
2014-02-12,11,-2.0,-4.0,6.0,40.0
2014-02-12,12,-2.0,-5.0,0.0,40.0
2014-02-12,13,-1.0,-6.0,17.0,43.0
2014-02-12,14,-1.0,-7.0,20.0,55.0
2014-02-12,15,-2.0,-7.0,17.0,55.0
2014-02-12,16,-2.0,-8.0,19.0,59.0
2014-02-12,17,-2.0,-6.0,11.0,59.0
2014-02-12,18,-2.0,-7.0,17.0,64.0
2014-02-12,19,-2.0,-7.0,17.0,64.0
2014-02-12,20,-2.0,-6.0,13.0,69.0
2014-02-12,21,-3.0,-8.0,17.0,80.0
2014-02-12,22,-2.0,-8.0,20.0,74.0
2014-02-12,23,-3.0,-10.0,30.0,80.0
2014-02-13,0,-3.0,-10.0,24.0,80.0
2014-02-13,1,-3.0,-9.0,22.0,80.0
2014-02-13,2,-2.0,-9.0,28.0,80.0
2014-02-13,3,-2.0,-9.0,33.0,86.0
2014-02-13,4,-1.0,-8.0,35.0,86.0
2014-02-13,5,1.0,-5.0,33.0,81.0
2014-02-13,6,2.0,-3.0,26.0,81.0
2014-02-13,7,2.0,-4.0,31.0,81.0
2014-02-13,8,2.0,-4.0,31.0,81.0
2014-02-13,9,3.0,-3.0,30.0,81.0
2014-02-13,10,3.0,-3.0,31.0,87.0
2014-02-13,11,3.0,-2.0,24.0,87.0
2014-02-13,12,3.0,-2.0,28.0,87.0
2014-02-13,13,3.0,-2.0,28.0,87.0
2014-02-13,14,3.0,-2.0,22.0,87.0
2014-02-13,15,3.0,-2.0,28.0,87.0
2014-02-13,16,3.0,-2.0,28.0,87.0
2014-02-13,17,3.0,-2.0,26.0,81.0
2014-02-13,18,2.0,-3.0,24.0,81.0
2014-02-13,19,2.0,-2.0,17.0,81.0
2014-02-13,20,2.0,-3.0,24.0,81.0
2014-02-13,21,3.0,-2.0,26.0,75.0
2014-02-13,22,3.0,-3.0,31.0,75.0
2014-02-13,23,4.0,-1.0,31.0,65.0
2014-02-14,0,4.0,0.0,22.0,61.0
2014-02-14,1,3.0,-3.0,31.0,60.0
2014-02-14,2,3.0,-3.0,30.0,56.0
2014-02-14,3,3.0,-1.0,15.0,52.0
2014-02-14,4,3.0,0.0,13.0,48.0
2014-02-14,5,2.0,-2.0,13.0,56.0
2014-02-14,6,3.0,1.0,7.0,48.0
2014-02-14,7,2.0,-1.0,11.0,56.0
2014-02-14,8,2.0,-1.0,9.0,70.0
2014-02-14,9,4.0,1.0,13.0,61.0
2014-02-14,10,5.0,2.0,13.0,57.0
2014-02-14,11,7.0,5.0,11.0,53.0
2014-02-14,12,9.0,7.0,15.0,40.0
